Country,Species,Year,TLW
FR,DOR,2007,0.0
FR,DOR,2008,0.0
FR,DOR,2009,0.0
FR,DOR,2010,0.0
FR,DOR,2011,0.0
FR,DOR,2012,0.0
FR,DOR,2013,0.0
FR,DOR,2014,0.0
FR,DPS,2006,235.0
FR,DPS,2007,93.0
FR,DPS,2008,45.0
FR,DPS,2009,114.0
FR,DPS,2010,75.0
FR,DPS,2011,55.0
FR,DPS,2012,56.0
FR,DPS,2013,83.0
FR,DPS,2014,80.0
FR,DPX,2006,0.0
FR,DPX,2007,0.0
FR,DPX,2008,0.0
FR,DPX,2009,0.0
FR,DPX,2010,0.0
FR,DPX,2011,0.0
FR,DPX,2012,0.0
FR,DPX,2013,0.0
FR,DPX,2014,0.0
FR,EAG,2006,0.0
FR,EAG,2007,0.0
FR,EAG,2008,0.0
FR,EAG,2009,0.0
FR,EAG,2010,0.0
FR,EAG,2011,0.0
FR,EAG,2012,0.0
FR,EAG,2013,0.0
FR,EAG,2014,0.0
FR,ECH,2006,0.0
FR,ECH,2007,0.0
FR,ECH,2008,0.0
FR,ECH,2009,0.0
FR,ECH,2010,0.0
FR,ECH,2011,0.0
FR,ECH,2012,0.0
FR,ECH,2013,0.0
FR,ECH,2014,0.0
FR,EJE,2006,3.0
FR,EJE,2007,0.0
FR,EJE,2008,0.0
FR,EJE,2009,0.0
FR,EJE,2010,0.0
FR,EJE,2011,0.0
FR,EJE,2012,0.0
FR,EJE,2013,0.0
FR,EJE,2014,0.0
FR,ELE,2006,186.0
FR,ELE,2007,227.0
FR,ELE,2008,204.0
FR,ELE,2009,181.0
FR,ELE,2010,299.0
FR,ELE,2011,182.0
FR,ELE,2012,230.0
FR,ELE,2013,196.0
FR,ELE,2014,186.0
FR,ELP,2006,0.0
FR,ELP,2007,0.0
FR,ELP,2008,0.0
FR,ELP,2009,0.0
FR,ELP,2010,0.0
FR,ELP,2011,0.0
FR,ELP,2012,0.0
FR,ELP,2013,0.0
FR,ELP,2014,0.0
FR,ELX,2006,166.0
FR,ELX,2007,155.0
FR,ELX,2008,155.0
FR,ELX,2009,0.0
FR,ELX,2010,0.0
FR,ELX,2011,0.0
FR,ELX,2012,0.0
FR,ELX,2013,0.0
FR,ELX,2014,0.0
FR,EPI,2006,276.0
FR,EPI,2007,52.0
FR,EPI,2008,36.0
FR,EPI,2009,43.0
FR,EPI,2010,50.0
FR,EPI,2011,25.0
FR,EPI,2012,65.0
FR,EPI,2013,39.0
FR,EPI,2014,19.0
FR,ETR,2006,0.0
FR,ETR,2007,0.0
FR,ETR,2008,0.0
FR,ETR,2009,0.0
FR,ETR,2010,0.0
FR,ETR,2011,0.0
FR,ETR,2012,0.0
FR,ETR,2013,0.0
FR,ETR,2014,0.0
FR,ETX,2006,0.0
FR,ETX,2007,0.0
FR,ETX,2008,0.0
FR,ETX,2009,0.0
FR,ETX,2010,0.0
FR,ETX,2011,0.0
FR,ETX,2012,0.0
FR,ETX,2013,0.0
FR,ETX,2014,0.0
FR,FCP,2006,0.0
FR,FCP,2007,0.0
FR,FCP,2008,0.0
FR,FCP,2009,3.0
FR,FCP,2010,9.0
FR,FCP,2011,15.0
FR,FCP,2012,1.0
FR,FCP,2013,0.0
FR,FCP,2014,1.0
FR,FIN,2006,0.0
FR,FIN,2007,0.0
FR,FIN,2008,0.0
FR,FIN,2009,108.0
FR,FIN,2010,131.0
FR,FIN,2011,0.0
FR,FIN,2012,0.0
FR,FIN,2013,0.0
FR,FIN,2014,0.0
FR,FLE,2006,715.0
FR,FLE,2007,550.0
FR,FLE,2008,335.0
FR,FLE,2009,581.0
FR,FLE,2010,468.0
FR,FLE,2011,475.0
FR,FLE,2012,375.0
FR,FLE,2013,333.0
FR,FLE,2014,290.0
FR,FLW,2006,21.0
FR,FLW,2007,6.0
FR,FLW,2008,1.0
FR,FLW,2009,0.0
FR,FLW,2010,3.0
FR,FLW,2011,4.0
FR,FLW,2012,8.0
FR,FLW,2013,8.0
FR,FLW,2014,11.0
FR,FLX,2006,72.0
FR,FLX,2007,64.0
FR,FLX,2008,62.0
FR,FLX,2009,72.0
FR,FLX,2010,100.0
FR,FLX,2011,89.0
FR,FLX,2012,55.0
FR,FLX,2013,63.0
FR,FLX,2014,65.0
FR,FMS,2006,0.0
FR,FMS,2007,0.0
FR,FMS,2008,0.0
FR,FMS,2009,0.0
FR,FMS,2010,0.0
FR,FMS,2011,0.0
FR,FMS,2012,0.0
FR,FMS,2013,0.0
FR,FMS,2014,0.0
FR,FOR,2006,0.0
FR,FOR,2007,0.0
FR,FOR,2008,0.0
FR,FOR,2009,19.0
FR,FOR,2010,20.0
FR,FOR,2011,0.0
FR,FOR,2012,0.0
FR,FOR,2013,44.0
FR,FOR,2014,7.0
FR,FOX,2006,0.0
FR,FOX,2007,0.0
FR,FOX,2008,0.0
FR,FOX,2009,0.0
FR,FOX,2010,0.0
FR,FOX,2011,0.0
FR,FOX,2012,0.0
FR,FOX,2013,0.0
FR,FOX,2014,0.0
FR,FPP,2006,0.0
FR,FPP,2007,0.0
FR,FPP,2008,0.0
FR,FPP,2009,3.0
FR,FPP,2010,24.0
FR,FPP,2011,5.0
FR,FPP,2012,3.0
FR,FPP,2013,0.0
FR,FPP,2014,0.0
FR,FRF,2006,0.0
FR,FRF,2007,0.0
FR,FRF,2008,0.0
FR,FRF,2009,0.0
FR,FRF,2010,0.0
FR,FRF,2011,0.0
FR,FRF,2012,0.0
FR,FRF,2013,0.0
FR,FRF,2014,0.0
FR,FRI,2006,0.0
FR,FRI,2007,9.0
FR,FRI,2008,9.0
FR,FRI,2009,0.0
FR,FRI,2010,9.0
FR,FRI,2011,0.0
FR,FRI,2012,6.0
FR,FRI,2013,15.0
FR,FRI,2014,9.0
FR,FUA,2006,0.0
FR,FUA,2007,0.0
FR,FUA,2008,0.0
FR,FUA,2009,0.0
FR,FUA,2010,0.0
FR,FUA,2011,0.0
FR,FUA,2012,0.0
FR,FUA,2013,0.0
FR,FUA,2014,0.0
FR,FUU,2006,0.0
FR,FUU,2007,0.0
FR,FUU,2008,0.0
FR,FUU,2009,0.0
FR,FUU,2010,0.0
FR,FUU,2011,0.0
FR,FUU,2012,0.0
FR,FUU,2013,0.0
FR,FUU,2014,0.0
FR,FUV,2006,0.0
FR,FUV,2007,0.0
FR,FUV,2008,0.0
FR,FUV,2009,3.0
FR,FUV,2010,0.0
FR,FUV,2011,0.0
FR,FUV,2012,0.0
FR,FUV,2013,0.0
FR,FUV,2014,0.0
FR,FYS,2006,0.0
FR,FYS,2007,0.0
FR,FYS,2008,0.0
FR,FYS,2009,0.0
FR,FYS,2010,0.0
FR,FYS,2011,0.0
FR,FYS,2012,0.0
FR,FYS,2013,0.0
FR,FYS,2014,0.0
FR,GAD,2006,0.0
FR,GAD,2007,0.0
FR,GAD,2008,0.0
FR,GAD,2009,0.0
FR,GAD,2010,0.0
FR,GAD,2011,277.0
FR,GAD,2012,224.0
FR,GAD,2013,342.0
FR,GAD,2014,341.0
FR,GAG,2006,1003.0
FR,GAG,2007,824.0
FR,GAG,2008,445.0
FR,GAG,2009,1022.0
FR,GAG,2010,1032.0
FR,GAG,2011,821.0
FR,GAG,2012,811.0
FR,GAG,2013,927.0
FR,GAG,2014,780.0
FR,GAM,2006,0.0
FR,GAM,2007,0.0
FR,GAM,2008,1.0
FR,GAM,2009,21.0
FR,GAM,2010,15.0
FR,GAM,2011,13.0
FR,GAM,2012,3.0
FR,GAM,2013,10.0
FR,GAM,2014,12.0
FR,GAR,2006,154.0
FR,GAR,2007,174.0
FR,GAR,2008,41.0
FR,GAR,2009,176.0
FR,GAR,2010,204.0
FR,GAR,2011,205.0
FR,GAR,2012,170.0
FR,GAR,2013,141.0
FR,GAR,2014,218.0
FR,GAS,2006,0.0
FR,GAS,2007,0.0
FR,GAS,2008,0.0
FR,GAS,2009,4.0
FR,GAS,2010,2.0
FR,GAS,2011,2.0
FR,GAS,2012,0.0
FR,GAS,2013,0.0
FR,GAS,2014,0.0
FR,GAU,2006,0.0
FR,GAU,2007,0.0
FR,GAU,2008,0.0
FR,GAU,2009,0.0
FR,GAU,2010,0.0
FR,GAU,2011,12.0
FR,GAU,2012,0.0
FR,GAU,2013,0.0
FR,GAU,2014,0.0
FR,GEQ,2006,0.0
FR,GEQ,2007,0.0
FR,GEQ,2008,0.0
FR,GEQ,2009,0.0
FR,GEQ,2010,0.0
FR,GEQ,2011,0.0
FR,GEQ,2012,0.0
FR,GEQ,2013,0.0
FR,GEQ,2014,0.0
FR,GFB,2006,2292.0
FR,GFB,2007,2114.0
FR,GFB,2008,1829.0
FR,GFB,2009,1690.0
FR,GFB,2010,1705.0
FR,GFB,2011,1499.0
FR,GFB,2012,1345.0
FR,GFB,2013,1682.0
FR,GFB,2014,1709.0
FR,GHL,2006,438.0
FR,GHL,2007,245.0
FR,GHL,2008,247.0
FR,GHL,2009,463.0
FR,GHL,2010,781.0
FR,GHL,2011,331.0
FR,GHL,2012,422.0
FR,GHL,2013,1163.0
FR,GHL,2014,1430.0
FR,GKL,2006,22773.0
FR,GKL,2007,14951.0
FR,GKL,2008,13389.0
FR,GKL,2009,8313.0
FR,GKL,2010,11639.0
FR,GKL,2011,11179.0
FR,GKL,2012,9300.0
FR,GKL,2013,7595.0
FR,GKL,2014,8639.0
FR,GOB,2006,0.0
FR,GOB,2007,0.0
FR,GOB,2008,0.0
FR,GOB,2009,0.0
FR,GOB,2010,3.0
FR,GOB,2011,3.0
FR,GOB,2012,84.0
FR,GOB,2013,3.0
FR,GOB,2014,0.0
FR,GPD,2006,20.0
FR,GPD,2007,35.0
FR,GPD,2008,28.0
FR,GPD,2009,17.0
FR,GPD,2010,17.0
FR,GPD,2011,13.0
FR,GPD,2012,9.0
FR,GPD,2013,2.0
FR,GPD,2014,3.0
FR,GRC,2006,0.0
FR,GRC,2007,0.0
FR,GRC,2008,0.0
FR,GRC,2009,0.0
FR,GRC,2010,0.0
FR,GRC,2011,0.0
FR,GRC,2012,0.0
FR,GRC,2013,0.0
FR,GRC,2014,0.0
FR,GRV,2006,0.0
FR,GRV,2007,0.0
FR,GRV,2008,0.0
FR,GRV,2009,0.0
FR,GRV,2010,0.0
FR,GRV,2011,9.0
FR,GRV,2012,0.0
FR,GRV,2013,0.0
FR,GRV,2014,0.0
FR,GSM,2006,0.0
FR,GSM,2007,0.0
FR,GSM,2008,0.0
FR,GSM,2009,0.0
FR,GSM,2010,0.0
FR,GSM,2011,0.0
FR,GSM,2012,0.0
FR,GSM,2013,0.0
FR,GSM,2014,0.0
FR,GUG,2006,311.0
FR,GUG,2007,288.0
FR,GUG,2008,32.0
FR,GUG,2009,395.0
FR,GUG,2010,618.0
FR,GUG,2011,674.0
FR,GUG,2012,645.0
FR,GUG,2013,660.0
FR,GUG,2014,705.0
FR,GUN,2006,0.0
FR,GUN,2007,0.0
FR,GUN,2008,0.0
FR,GUN,2009,0.0
FR,GUN,2010,2.0
FR,GUN,2011,0.0
FR,GUN,2012,2.0
FR,GUN,2013,0.0
FR,GUN,2014,0.0
FR,GUP,2006,0.0
FR,GUP,2007,0.0
FR,GUP,2008,0.0
FR,GUP,2009,3.0
FR,GUP,2010,0.0
FR,GUP,2011,0.0
FR,GUP,2012,3.0
FR,GUP,2013,0.0
FR,GUP,2014,0.0
FR,GUQ,2006,159.0
FR,GUQ,2007,224.0
FR,GUQ,2008,148.0
FR,GUQ,2009,469.0
FR,GUQ,2010,484.0
FR,GUQ,2011,10.0
FR,GUQ,2012,0.0
FR,GUQ,2013,0.0
FR,GUQ,2014,129.0
FR,GUR,2006,13677.0
FR,GUR,2007,13507.0
FR,GUR,2008,12155.0
FR,GUR,2009,9942.0
FR,GUR,2010,10320.0
FR,GUR,2011,9540.0
FR,GUR,2012,8116.0
FR,GUR,2013,9469.0
FR,GUR,2014,11350.0
FR,GUU,2006,3811.0
FR,GUU,2007,3985.0
FR,GUU,2008,2723.0
FR,GUU,2009,2818.0
FR,GUU,2010,2717.0
FR,GUU,2011,2970.0
FR,GUU,2012,2754.0
FR,GUU,2013,2780.0
FR,GUU,2014,3078.0
FR,GUX,2006,14.0
FR,GUX,2007,8.0
FR,GUX,2008,4.0
FR,GUX,2009,235.0
FR,GUX,2010,160.0
FR,GUX,2011,306.0
FR,GUX,2012,128.0
FR,GUX,2013,119.0
FR,GUX,2014,93.0
FR,GUY,2006,0.0
FR,GUY,2007,0.0
FR,GUY,2008,0.0
FR,GUY,2009,0.0
FR,GUY,2010,0.0
FR,GUY,2011,0.0
FR,GUY,2012,0.0
FR,GUY,2013,0.0
FR,GUY,2014,0.0
FR,HAD,2006,15892.0
FR,HAD,2007,16431.0
FR,HAD,2008,14367.0
FR,HAD,2009,17706.0
FR,HAD,2010,21218.0
FR,HAD,2011,28059.0
FR,HAD,2012,37290.0
FR,HAD,2013,29017.0
FR,HAD,2014,21457.0
FR,HAL,2006,94.0
FR,HAL,2007,181.0
FR,HAL,2008,156.0
FR,HAL,2009,124.0
FR,HAL,2010,62.0
FR,HAL,2011,19.0
FR,HAL,2012,20.0
FR,HAL,2013,25.0
FR,HAL,2014,57.0
FR,HCX,2006,0.0
FR,HCX,2007,0.0
FR,HCX,2008,0.0
FR,HCX,2009,0.0
FR,HCX,2010,0.0
FR,HCX,2011,0.0
FR,HCX,2012,0.0
FR,HCX,2013,0.0
FR,HCX,2014,0.0
FR,HER,2006,119020.0
FR,HER,2007,66446.0
FR,HER,2008,66452.0
FR,HER,2009,11334.0
FR,HER,2010,13271.0
FR,HER,2011,38639.0
FR,HER,2012,73112.0
FR,HER,2013,90429.0
FR,HER,2014,92835.0
FR,HKE,2006,36276.0
FR,HKE,2007,41905.0
FR,HKE,2008,35855.0
FR,HKE,2009,55613.0
FR,HKE,2010,61235.0
FR,HKE,2011,82708.0
FR,HKE,2012,86773.0
FR,HKE,2013,104764.0
FR,HKE,2014,135458.0
FR,HKS,2006,0.0
FR,HKS,2007,0.0
FR,HKS,2008,0.0
FR,HKS,2009,0.0
FR,HKS,2010,0.0
FR,HKS,2011,0.0
FR,HKS,2012,0.0
FR,HKS,2013,0.0
FR,HKS,2014,0.0
FR,HLT,2006,72.0
FR,HLT,2007,90.0
FR,HLT,2008,81.0
FR,HLT,2009,87.0
FR,HLT,2010,126.0
FR,HLT,2011,148.0
FR,HLT,2012,109.0
FR,HLT,2013,113.0
FR,HLT,2014,114.0
FR,HLZ,2006,0.0
FR,HLZ,2007,0.0
FR,HLZ,2008,0.0
FR,HLZ,2009,0.0
FR,HLZ,2010,0.0
FR,HLZ,2011,0.0
FR,HLZ,2012,0.0
FR,HLZ,2013,0.0
FR,HLZ,2014,0.0
FR,HMM,2006,1533.0
FR,HMM,2007,1629.0
FR,HMM,2008,192.0
FR,HMM,2009,1385.0
FR,HMM,2010,630.0
FR,HMM,2011,1092.0
FR,HMM,2012,1305.0
FR,HMM,2013,1685.0
FR,HMM,2014,1358.0
FR,HOM,2006,50714.0
FR,HOM,2007,53344.0
FR,HOM,2008,53921.0
FR,HOM,2009,9685.0
FR,HOM,2010,22228.0
FR,HOM,2011,9301.0
FR,HOM,2012,8586.0
FR,HOM,2013,12791.0
FR,HOM,2014,15922.0
FR,HYD,2006,1263.0
FR,HYD,2007,1365.0
FR,HYD,2008,1390.0
FR,HYD,2009,1137.0
FR,HYD,2010,1250.0
FR,HYD,2011,406.0
FR,HYD,2012,307.0
FR,HYD,2013,309.0
FR,HYD,2014,284.0
FR,IAR,2006,133.0
FR,IAR,2007,138.0
FR,IAR,2008,12.0
FR,IAR,2009,57.0
FR,IAR,2010,83.0
FR,IAR,2011,90.0
FR,IAR,2012,106.0
FR,IAR,2013,114.0
FR,IAR,2014,50.0
FR,ILL,2006,0.0
FR,ILL,2007,0.0
FR,ILL,2008,0.0
FR,ILL,2009,386.0
FR,ILL,2010,367.0
FR,ILL,2011,2038.0
FR,ILL,2012,2338.0
FR,ILL,2013,2579.0
FR,ILL,2014,2784.0
FR,IMS,2006,0.0
FR,IMS,2007,0.0
FR,IMS,2008,0.0
FR,IMS,2009,0.0
FR,IMS,2010,0.0
FR,IMS,2011,0.0
FR,IMS,2012,0.0
FR,IMS,2013,0.0
FR,IMS,2014,3.0
FR,INV,2006,0.0
FR,INV,2007,0.0
FR,INV,2008,0.0
FR,INV,2009,0.0
FR,INV,2010,0.0
FR,INV,2011,0.0
FR,INV,2012,0.0
FR,INV,2013,0.0
FR,INV,2014,0.0
FR,IOD,2006,7.0
FR,IOD,2007,6.0
FR,IOD,2008,6.0
FR,IOD,2009,0.0
FR,IOD,2010,0.0
FR,IOD,2011,19.0
FR,IOD,2012,12.0
FR,IOD,2013,0.0
FR,IOD,2014,12.0
FR,JAD,2006,0.0
FR,JAD,2007,0.0
FR,JAD,2008,0.0
FR,JAD,2009,0.0
FR,JAD,2010,0.0
FR,JAD,2011,0.0
FR,JAD,2012,0.0
FR,JAD,2013,0.0
FR,JAD,2014,0.0
FR,JAX,2006,0.0
FR,JAX,2007,0.0
FR,JAX,2008,0.0
FR,JAX,2009,0.0
FR,JAX,2010,0.0
FR,JAX,2011,9764.0
FR,JAX,2012,22509.0
FR,JAX,2013,9089.0
FR,JAX,2014,2536.0
FR,JCR,2006,0.0
FR,JCR,2007,0.0
FR,JCR,2008,0.0
FR,JCR,2009,0.0
FR,JCR,2010,0.0
FR,JCR,2011,0.0
FR,JCR,2012,0.0
FR,JCR,2013,0.0
FR,JCR,2014,0.0
FR,JDP,2006,38.0
FR,JDP,2007,25.0
FR,JDP,2008,3.0
FR,JDP,2009,12.0
FR,JDP,2010,12.0
FR,JDP,2011,9.0
FR,JDP,2012,7.0
FR,JDP,2013,12.0
FR,JDP,2014,16.0
FR,JOD,2006,4966.0
FR,JOD,2007,4796.0
FR,JOD,2008,3735.0
FR,JOD,2009,5015.0
FR,JOD,2010,5484.0
FR,JOD,2011,4401.0
FR,JOD,2012,4134.0
FR,JOD,2013,5306.0
FR,JOD,2014,5095.0
FR,JRS,2006,0.0
FR,JRS,2007,0.0
FR,JRS,2008,0.0
FR,JRS,2009,3.0
FR,JRS,2010,0.0
FR,JRS,2011,0.0
FR,JRS,2012,1.0
FR,JRS,2013,3.0
FR,JRS,2014,3.0
FR,KDF,2006,0.0
FR,KDF,2007,0.0
FR,KDF,2008,0.0
FR,KDF,2009,0.0
FR,KDF,2010,0.0
FR,KDF,2011,54.0
FR,KDF,2012,90.0
FR,KDF,2013,18.0
FR,KDF,2014,6.0
FR,KEF,2006,0.0
FR,KEF,2007,0.0
FR,KEF,2008,0.0
FR,KEF,2009,0.0
FR,KEF,2010,0.0
FR,KEF,2011,0.0
FR,KEF,2012,0.0
FR,KEF,2013,0.0
FR,KEF,2014,0.0
FR,KFA,2006,0.0
FR,KFA,2007,0.0
FR,KFA,2008,0.0
FR,KFA,2009,0.0
FR,KFA,2010,0.0
FR,KFA,2011,21.0
FR,KFA,2012,30.0
FR,KFA,2013,43.0
FR,KFA,2014,41.0
FR,KGX,2006,0.0
FR,KGX,2007,0.0
FR,KGX,2008,0.0
FR,KGX,2009,0.0
FR,KGX,2010,0.0
FR,KGX,2011,162.0
FR,KGX,2012,62.0
FR,KGX,2013,42.0
FR,KGX,2014,55.0
FR,KLK,2006,108.0
FR,KLK,2007,102.0
FR,KLK,2008,102.0
FR,KLK,2009,66.0
FR,KLK,2010,186.0
FR,KLK,2011,190.0
FR,KLK,2012,171.0
FR,KLK,2013,102.0
FR,KLK,2014,66.0
FR,KUP,2006,0.0
FR,KUP,2007,0.0
FR,KUP,2008,0.0
FR,KUP,2009,0.0
FR,KUP,2010,0.0
FR,KUP,2011,0.0
FR,KUP,2012,0.0
FR,KUP,2013,0.0
FR,KUP,2014,0.0
FR,LAH,2006,4473.0
FR,LAH,2007,20142.0
FR,LAH,2008,20142.0
FR,LAH,2009,4220.0
FR,LAH,2010,3831.0
FR,LAH,2011,8331.0
FR,LAH,2012,8077.0
FR,LAH,2013,53673.0
FR,LAH,2014,101757.0
FR,LAS,2006,90.0
FR,LAS,2007,0.0
FR,LAS,2008,0.0
FR,LAS,2009,0.0
FR,LAS,2010,0.0
FR,LAS,2011,0.0
FR,LAS,2012,0.0
FR,LAS,2013,0.0
FR,LAS,2014,0.0
FR,LAU,2006,0.0
FR,LAU,2007,51.0
FR,LAU,2008,51.0
FR,LAU,2009,637.0
FR,LAU,2010,82.0
FR,LAU,2011,71.0
FR,LAU,2012,71.0
FR,LAU,2013,27.0
FR,LAU,2014,30.0
FR,LAZ,2006,0.0
FR,LAZ,2007,0.0
FR,LAZ,2008,0.0
FR,LAZ,2009,0.0
FR,LAZ,2010,0.0
FR,LAZ,2011,0.0
FR,LAZ,2012,0.0
FR,LAZ,2013,0.0
FR,LAZ,2014,0.0
FR,LBE,2006,989.0
FR,LBE,2007,1262.0
FR,LBE,2008,1097.0
FR,LBE,2009,1345.0
FR,LBE,2010,2609.0
FR,LBE,2011,2434.0
FR,LBE,2012,1702.0
FR,LBE,2013,1604.0
FR,LBE,2014,1873.0
FR,LEE,2006,0.0
FR,LEE,2007,0.0
FR,LEE,2008,0.0
FR,LEE,2009,0.0
FR,LEE,2010,0.0
FR,LEE,2011,3.0
FR,LEE,2012,0.0
FR,LEE,2013,0.0
FR,LEE,2014,0.0
FR,LEF,2006,0.0
FR,LEF,2007,0.0
FR,LEF,2008,0.0
FR,LEF,2009,0.0
FR,LEF,2010,0.0
FR,LEF,2011,0.0
FR,LEF,2012,0.0
FR,LEF,2013,0.0
FR,LEF,2014,0.0
FR,LEM,2006,3110.0
FR,LEM,2007,3015.0
FR,LEM,2008,2215.0
FR,LEM,2009,3137.0
FR,LEM,2010,2572.0
FR,LEM,2011,3294.0
FR,LEM,2012,3200.0
FR,LEM,2013,3091.0
FR,LEM,2014,3229.0
FR,LEP,2006,0.0
FR,LEP,2007,0.0
FR,LEP,2008,0.0
FR,LEP,2009,3.0
FR,LEP,2010,0.0
FR,LEP,2011,0.0
FR,LEP,2012,0.0
FR,LEP,2013,0.0
FR,LEP,2014,0.0
FR,LEZ,2006,8953.0
FR,LEZ,2007,9237.0
FR,LEZ,2008,7560.0
FR,LEZ,2009,3820.0
FR,LEZ,2010,3470.0
FR,LEZ,2011,3927.0
FR,LEZ,2012,4139.0
FR,LEZ,2013,6468.0
FR,LEZ,2014,6610.0
FR,LIN,2006,6660.0
FR,LIN,2007,7321.0
FR,LIN,2008,5737.0
FR,LIN,2009,6016.0
FR,LIN,2010,6404.0
FR,LIN,2011,6366.0
FR,LIN,2012,6224.0
FR,LIN,2013,7421.0
FR,LIN,2014,8138.0
FR,LIO,2006,642.0
FR,LIO,2007,820.0
FR,LIO,2008,733.0
FR,LIO,2009,593.0
FR,LIO,2010,634.0
FR,LIO,2011,837.0
FR,LIO,2012,495.0
FR,LIO,2013,497.0
FR,LIO,2014,519.0
FR,LNZ,2006,0.0
FR,LNZ,2007,0.0
FR,LNZ,2008,0.0
FR,LNZ,2009,0.0
FR,LNZ,2010,0.0
FR,LNZ,2011,0.0
FR,LNZ,2012,0.0
FR,LNZ,2013,0.0
FR,LNZ,2014,0.0
FR,LOQ,2006,197.0
FR,LOQ,2007,154.0
FR,LOQ,2008,72.0
FR,LOQ,2009,118.0
FR,LOQ,2010,94.0
FR,LOQ,2011,87.0
FR,LOQ,2012,29.0
FR,LOQ,2013,19.0
FR,LOQ,2014,21.0
FR,LOX,2006,0.0
FR,LOX,2007,0.0
FR,LOX,2008,0.0
FR,LOX,2009,0.0
FR,LOX,2010,0.0
FR,LOX,2011,46.0
FR,LOX,2012,4.0
FR,LOX,2013,0.0
FR,LOX,2014,0.0
FR,LOY,2006,0.0
FR,LOY,2007,0.0
FR,LOY,2008,0.0
FR,LOY,2009,0.0
FR,LOY,2010,0.0
FR,LOY,2011,0.0
FR,LOY,2012,0.0
FR,LOY,2013,0.0
FR,LOY,2014,0.0
FR,LPZ,2006,0.0
FR,LPZ,2007,0.0
FR,LPZ,2008,0.0
FR,LPZ,2009,0.0
FR,LPZ,2010,0.0
FR,LPZ,2011,0.0
FR,LPZ,2012,0.0
FR,LPZ,2013,0.0
FR,LPZ,2014,0.0
FR,LQD,2006,38568.0
FR,LQD,2007,72589.0
FR,LQD,2008,72589.0
FR,LQD,2009,51461.0
FR,LQD,2010,63962.0
FR,LQD,2011,123773.0
FR,LQD,2012,33474.0
FR,LQD,2013,151947.0
FR,LQD,2014,73026.0
FR,LQX,2006,0.0
FR,LQX,2007,0.0
FR,LQX,2008,0.0
FR,LQX,2009,0.0
FR,LQX,2010,0.0
FR,LQX,2011,0.0
FR,LQX,2012,0.0
FR,LQX,2013,0.0
FR,LQX,2014,0.0
FR,LRL,2006,0.0
FR,LRL,2007,0.0
FR,LRL,2008,0.0
FR,LRL,2009,0.0
FR,LRL,2010,0.0
FR,LRL,2011,0.0
FR,LRL,2012,0.0
FR,LRL,2013,0.0
FR,LRL,2014,0.0
FR,LTA,2006,0.0
FR,LTA,2007,0.0
FR,LTA,2008,0.0
FR,LTA,2009,366.0
FR,LTA,2010,15.0
FR,LTA,2011,0.0
FR,LTA,2012,0.0
FR,LTA,2013,0.0
FR,LTA,2014,0.0
FR,LUM,2006,0.0
FR,LUM,2007,0.0
FR,LUM,2008,0.0
FR,LUM,2009,0.0
FR,LUM,2010,0.0
FR,LUM,2011,0.0
FR,LUM,2012,0.0
FR,LUM,2013,0.0
FR,LUM,2014,0.0
FR,LYY,2006,0.0
FR,LYY,2007,0.0
FR,LYY,2008,0.0
FR,LYY,2009,3.0
FR,LYY,2010,0.0
FR,LYY,2011,0.0
FR,LYY,2012,0.0
FR,LYY,2013,0.0
FR,LYY,2014,0.0
FR,LZS,2006,0.0
FR,LZS,2007,0.0
FR,LZS,2008,0.0
FR,LZS,2009,0.0
FR,LZS,2010,0.0
FR,LZS,2011,146.0
FR,LZS,2012,224.0
FR,LZS,2013,294.0
FR,LZS,2014,212.0
FR,MAC,2006,54617.0
FR,MAC,2007,47908.0
FR,MAC,2008,41131.0
FR,MAC,2009,36121.0
FR,MAC,2010,41078.0
FR,MAC,2011,48720.0
FR,MAC,2012,64735.0
FR,MAC,2013,55201.0
FR,MAC,2014,66340.0
FR,MAM,2006,0.0
FR,MAM,2007,0.0
FR,MAM,2008,0.0
FR,MAM,2009,0.0
FR,MAM,2010,0.0
FR,MAM,2011,0.0
FR,MAM,2012,0.0
FR,MAM,2013,0.0
FR,MAM,2014,0.0
FR,MAS,2006,7954.0
FR,MAS,2007,4674.0
FR,MAS,2008,484.0
FR,MAS,2009,503.0
FR,MAS,2010,720.0
FR,MAS,2011,680.0
FR,MAS,2012,1011.0
FR,MAS,2013,1454.0
FR,MAS,2014,1065.0
FR,MAT,2006,0.0
FR,MAT,2007,0.0
FR,MAT,2008,0.0
FR,MAT,2009,0.0
FR,MAT,2010,0.0
FR,MAT,2011,0.0
FR,MAT,2012,0.0
FR,MAT,2013,0.0
FR,MAT,2014,0.0
FR,MAX,2006,0.0
FR,MAX,2007,0.0
FR,MAX,2008,0.0
FR,MAX,2009,0.0
FR,MAX,2010,0.0
FR,MAX,2011,99.0
FR,MAX,2012,82.0
FR,MAX,2013,167.0
FR,MAX,2014,30.0
FR,MEG,2006,0.0
FR,MEG,2007,0.0
FR,MEG,2008,0.0
FR,MEG,2009,6345.0
FR,MEG,2010,8112.0
FR,MEG,2011,6965.0
FR,MEG,2012,7375.0
FR,MEG,2013,8940.0
FR,MEG,2014,8170.0
FR,MGA,2006,0.0
FR,MGA,2007,0.0
FR,MGA,2008,0.0
FR,MGA,2009,0.0
FR,MGA,2010,0.0
FR,MGA,2011,64.0
FR,MGA,2012,217.0
FR,MGA,2013,254.0
FR,MGA,2014,114.0
FR,MGC,2006,0.0
FR,MGC,2007,0.0
